22900,25800
22500,23400
22700,26300
22600,25300
22600,26700
23300,29700
22600,27400
22500,27700
23100,29100
23300,27300
22600,28800
22850,25400
23000,27300
22900,28200
23750,27400
23100,25800
22600,27300
23600,28100
22600,27900
23100,25700
22300,26600
23300,27800
23200,26500
22100,29100
22550,27400
23600,27200
22900,29700
23000,26300
23250,26000
23200,25700
22500,26000
23100,27300
23200,25600
23000,27900
22000,27200
22350,27400
22900,27800
22600,28000
23600,25600
22700,25800
23150,25500
22500,27900
23500,26500
23550,26500
22900,27400
22700,29700
23950,27300
22500,25700
22700,26800
23100,28100
22550,26600
23500,27900
23200,26500
23500,25300
22450,26100
23500,25700
22200,25200
22300,26600
22900,26000
22900,26300
23200,26900
22550,25200
22500,27300
22200,27200
22600,26000
23400,26500
22850,24700
22300,27700
23100,26500
23000,26500
23000,29800
22600,27800
22100,26900
22400,24700
23600,29600
23000,27500
23300,26500
23200,30100
22600,26800
22200,27900
23500,26000
22600,27400
23100,28600
22800,26500
22700,27800
23500,26100
21900,26500
23100,27200
22600,28500
22600,27300
22700,27400
22300,24800
24000,27800
23200,29600
23000,25400
23600,27200
23100,25700
23200,26000
23000,27900
23400,25100
22800,26600
22600,29600
22000,28800
23700,27400
22700,26900
22800,26500
22500,27300
23600,26700
22600,26900
22700,26500
23100,26300
22900,26500
22200,26100
22100,25700
22900,25600
22200,29700
23000,29100
23300,24300
22300,26500
22300,24300
22900,27200
23550,25700
24000,25700
23700,29800
23000,27700
23300,24300
23000,27500
23500,25400
22000,26700
23250,25700
23200,25800
22550,27300
23000,28100
23050,27800
22600,28000
23400,27800
23600,27300
23100,26500
22300,28200
22600,29100
22600,27900
22600,27900
23800,26000
23300,25200
23100,26300
23200,28000
22800,27200
23650,24800
23750,27900
22700,26800
23100,29300
23250,27800
23450,25200
22700,27700
22900,27400
23000,26600
23800,29500
22900,25400
22900,27300
23000,27500
22700,27400
23000,26100
23000,28500
23600,28600
22700,26600
23300,28500
22100,30100
22700,27700
23100,25700
23300,27400
22700,25300
23000,26800
23200,25100
23000,28200
22900,29600
22600,27500
23800,28300
22600,27300
23400,25400
22900,25700
23400,26800
23500,27800
22600,27400
22800,26000
22700,26900
22900,28000
23000,25200
22500,25400
23250,27900
23100,25500
22600,27300
22850,25700
22400,24900
22600,28800
22000,26000
23000,27200
23050,27300
23600,25500
23800,27800
22600,26000
23250,29300
22900,26800
22550,26100
22150,24900
23000,26600
22900,28000
22600,29600
23350,29100
23500,27400
23200,28000
22650,26100
22700,27800
23250,25500
23000,26800
22700,25800
23400,27300
22800,26500
23600,27800
22600,28100
22750,24900
23500,27900
23600,29100
22700,28000
22300,27400
23550,25400
23300,28000
23000,27200
23200,26500
22750,25700
22600,26500
22250,27700
23700,27500
22600,26500
23700,27900
22700,28500
23250,25700
22600,25300
22600,27900
23500,26100
23600,26500
22700,24000
23400,26800
23100,27200
23650,27200
23500,27200
22500,28300
22300,25200
23800,27300
22700,27800
23600,25700
23300,26500
22600,26500
23100,27500
23100,29600
22000,26500
22600,28000
22800,27700
23300,26700
22600,29800
23650,28000
22550,26300
22100,26500
23300,27800
23100,27400
22600,26900
23000,25700
23200,29000
23600,26000
23500,25400
22200,26000
24000,23800
23300,25800
22600,25800
23300,28000
23600,27400
23000,25400
22600,27700
22600,27300
23000,27800
23100,28100
22650,25700
23300,30000
22000,27800
23000,26500
23100,28500
23000,25700
22800,26600
22700,26900
23600,27400
22600,26100
22800,28200
22900,24800
22900,25000
23000,29600
23050,26300
22700,26800
22200,27900
22600,25800
23500,25800
23000,27400
23500,27400
22600,25500
23300,26800
22750,28000
22650,27400
23100,26900
22600,26000
22600,25700
23400,24000
23500,24800
23300,26100
22700,25200
23400,26300
22300,25400
23200,25100
23500,27300
23100,27900
22750,27800
22700,25700
23600,27500
22900,27200
23300,27300
22600,30600
23800,25300
23200,27700
21800,27800
23100,27500
23900,26500
23750,25300
23150,27200
23800,24300
23200,25400
22700,26900
23500,27800
22700,25200
22600,28500
23100,25700
23500,25700
23300,25700
22800,25700
23700,26500
22500,25100
23200,25800
22900,28300
23700,28000
22850,28000
22200,28300
23600,27300
23500,27700
22500,26500
23300,28800
22900,28500
23000,26500
22000,25300
23000,25600
23500,26300
22100,25700
22500,27200
22600,27500
23700,27700
23600,25300
22700,26100
23100,26600
22700,25200
22800,26500
23900,29000
22600,27500
22600,26800
23500,27900
23200,26500
24300,26500
22700,27200
22700,27400
22600,28000
22600,28000
22700,29000
22900,28000
22900,25600
22400,26000
23600,27800
23800,26100
22200,26000
22900,25800
22600,26700
23600,28600
23100,27500
22900,26700
22900,27800
23500,26600
22600,27800
23400,26700
22950,27500
23400,25600
21900,25500
22800,25500
23800,29800
22650,27200
23100,27500
22600,25400
22850,30800
22600,25800
22850,29100
22200,25200
23500,26700
22600,27300
22600,27900
23200,24800
23100,26900
23000,26500
23800,24800
23350,29600
23400,27200
23600,29100
22600,27300
23000,27300
24600,28200
23300,27700
22800,27300
23800,26000
23100,29500
23000,26800
23600,26800
23000,29300
23450,27300
22200,26100
23700,26600
23000,26100
23100,23900
23600,29500
22600,28000
22700,25400
22900,27400
22600,28000
23900,25400
22800,26500
23500,28800
22500,27300
23000,28000
22600,30700
23600,24900
23400,28000
23450,25400
22900,26800
22900,27800
23500,26100
22750,29600
22400,26100
22900,25700
23100,27900
22600,27800
23400,27300
23200,27900
23100,29100
23000,28500
23700,24600
22600,26600
22450,26100
22900,26600
22200,27400
22900,28500
23300,26700
22450,28000
22450,26900
22850,31500
22950,26100
23000,27200
22200,26700
23300,25100
23500,27800
23000,28500
22600,27300
22600,26600
22100,26800
23450,26900
22700,25500
23200,28500
23600,28500
23400,28000
22450,26800
23100,26300
23000,26600
23000,27800
23250,26800
22900,28000
23000,25300
23000,27300
23000,26500
23200,24900
22100,27800
22200,26700
22100,25300
22600,27800
22500,26700
22900,27400
24000,26500
22700,25400
23000,27500
23150,28100
22600,28000
24100,25800
23000,25100
22200,26900
23000,26000
22850,26100
22200,26500
23400,27800
23700,27900
23300,28500
22900,28000
23500,25700
23800,30500
22700,27800
23100,26900
23900,27200
23400,27800
22850,25700
22600,26800
23000,26500
23200,28000
24100,28200
22450,27300
22600,25600
22800,26800
22600,27500
23500,27300
22900,27400
23200,26700
22900,26500
22700,29500
23000,27200
23000,25700
23100,27500
22600,27800
23000,26600
22900,27900
23000,26500
22800,25600
22800,26700
22700,26300
22700,29000
22800,26500
23100,27800
23000,26500
23000,25700
21800,25300
22600,26300
23900,28000
22950,25400
23400,28200
22500,28800
23900,27300
24000,29300
22650,26600
22900,28000
23000,25700
22600,26500
22600,27300
23400,28300
23100,29600
23200,25300
23400,26000
22600,25400
22900,26600
22650,27800
23250,26600
22500,24300
22600,28000
23450,31000
23000,25100
23050,27300
23200,25400
22300,29600
23500,26700
22850,30100
22950,26900
22600,25400
22600,25800
22700,25100
22700,28500
22900,30100
22700,27900
23600,27300
22600,27800
23350,27900
23400,27900
22300,26900
22700,25200
23400,24600
23400,26700
23100,28200
22750,27500
23850,27800
22800,26500
22500,26500
23100,28000
23000,26500
23000,25600
22900,28500
23750,25700
22700,26500
22250,25800
23450,26500
23000,27400
22800,25700
22750,26500
23500,26500
22600,25700
23000,27300
22400,28100
23000,25700
22800,25700
23600,24700
23000,25100
22400,27500
23200,28000
23200,27900
22300,25700
23500,27300
23000,27800
23600,29600
23200,27400
23700,28200
22200,26300
23250,27700
23000,25700
22850,26600
23600,28500
23300,27400
22600,28300
23000,29500
22550,26900
23100,25400
22200,27700
22700,29500
23300,29000
23600,27400
23300,25300
22900,26900
22900,28500
22600,25100
23000,26600
23050,26500
22600,25300
22300,26600
22600,25100
23500,29100
22900,25400
24100,26600
23700,27500
23200,25400
23500,29800
22700,26800
23500,26600
23100,29500
22950,27900
22600,25700
22700,27900
23100,28100
22700,25700
22400,24000
22550,26100
23300,27300
22600,27300
22600,26500
23300,27500
22750,24900
23800,25500
22500,25000
22900,26600
23350,27300
22400,26700
22900,26500
23000,25600
22200,26000
22900,23300
23800,26800
24200,27900
23600,29600
22300,25600
23400,25700
22850,29600
23500,25700
22700,28100
23400,29100
22600,27800
23400,25200
22900,27400
22800,27400
23000,26500
22850,27900
21900,25400
23600,28200
23600,26000
23100,26500
22300,26900
22900,26600
23600,25500
23200,25100
23350,26600
22600,25300
23100,26100
23200,25300
23450,26100
22900,25700
22500,26600
23000,26500
23200,26800
24000,27400
22050,25000
23000,27200
22950,27300
23200,28300
22700,27400
23000,27400
22700,26500
23300,24900
22600,27800
23000,29100
24300,26600
22900,27500
22550,28000
22900,27300
22900,28200
22700,25700
23000,27400
22900,27400
23500,27400
23400,26700
23700,25400
22300,28000
24000,27200
22600,27800
22750,27400
22900,25600
23200,28500
22900,27300
23600,27400
22650,27700
22000,26900
23400,27300
22600,25300
22800,24300
22800,27200
23100,26000
23600,26700
22600,28500
23300,25100
22900,27200
23100,27700
23100,28600
22950,28000
23200,25100
23850,27700
22500,24700
23300,27800
23800,27800
23100,26300
22650,25300
22650,26500
23200,25100
23400,27400
23000,26500
23200,26500
21900,27300
23000,26500
23200,26100
23100,25700
23300,28000
23200,26600
22900,27300
22900,25300
23200,27900
22600,23400
23300,26800
22600,28600
23100,25300
23450,29100
23100,27300
23300,26500
23200,28500
22300,26900
22600,25500
22800,26800
22900,27800
23350,26100
22700,26300
23800,28100
23300,28200
23300,27700
22900,26900
23300,24900
23100,29500
22600,26500
23100,26500
23600,25300
23400,25500
23800,28300
22300,28500
22900,26500
22800,28600
22500,28500
22600,26900
22650,26900
22600,25200
22100,27700
22800,26100
22900,26500
23400,28000
23950,28000
23500,25700
23750,25400
22500,27300
22700,27400
22600,26700
22900,27200
22600,28800
23300,25700
22700,26800
23100,27700
22900,27300
23800,27300
22600,29700
22600,26300
23200,27700
22600,26900
22600,24300
23000,27300
22900,28000
22600,29600
22600,26700
23200,26100
22900,25100
23600,28500
22600,25200
22350,25800
23000,27300
22900,27800
22600,25300
22850,27900
23300,25700
22250,26000
23250,25200
22700,27800
22900,25400
23600,26500
24300,26600
23500,29600
22800,26000
23050,28500
22100,25400
23800,26500
24150,25700
22800,27300
23500,25300
22600,29500
23900,27900
22950,25800
22600,27300
22900,27500
23100,27900
23150,25200
23000,26300
22600,26100
22900,26600
22800,26800
22100,26900
22300,27200
22800,25800
22850,25700
23500,27300
22450,25000
23600,29300
24500,27700
23100,25300
22600,26800
22250,26600
22300,25700
22800,28300
22200,28500
22100,25700
23400,26700
23700,27800
22700,27900
22700,25700
22700,26600
23200,24300
23800,27300
23200,29000
22400,26600
22900,27800
23200,26300
23200,29700
23000,24800
22700,27900
23300,28000
23100,28000
22600,27200
23000,28000
23600,26500
22600,27800
22900,30100
23100,24800
23200,26000
22300,26500
23450,27900
23700,24800
22700,26300
23400,27300
23000,26800
22100,29600
22350,28500
23000,26500
22900,27800
22850,26500
22650,26600
23000,28000
23100,25500
23300,26900
23000,27300
23150,26600
24200,25300
23000,29800
23000,29500
22200,26000
22200,27400
23500,26500
22700,25600
23100,27500
23500,25600
23100,26500
22200,26600
23800,29500
23800,26800
23150,26600
22600,26500
23500,27800
23900,26500
22700,25600
23650,27900
23250,27800
23200,28300
22800,29500
23700,27400
22600,25500
23700,27300
22700,28200
23850,25200
23350,27800
23500,25700
22200,27400
23400,26700
24150,27700
22600,24300
23200,25700
23800,26300
23000,29300
23250,27200
22600,26900
22850,28500
22300,26600
22200,26300
23450,27700
23000,27400
23500,26500
22900,28100
23000,22800
23500,28000
23550,25700
23000,29000
22600,25400
22600,28000
23250,26600
22600,27900
23300,30000
22600,27800
22000,27300
22000,29300
23400,25800
22600,26800
22900,28500
22500,25400
22700,27200
23200,26100
22700,28000
22500,27300
22950,27400
22600,26800
22100,27500
22750,25600
22800,25700
22700,25600
22650,28100
23400,27300
22100,28000
23000,26100
22900,27700
22700,26700
22500,25500
22600,26500
23300,27500
23800,25700
23700,28100
23200,25600
22700,25700
23000,27900
23000,28000
23300,28200
22600,27300
22200,26000
23100,26600
23050,27900
22500,27700
22600,25100
23100,25800
22800,28000
23500,26700
23500,25700
22500,26600
22600,27300
23000,25500
22800,27900
23000,25600
22600,28300
23200,30200
22850,26900
22300,26900
23050,26500
23600,27300
22550,25600
22900,25700
23200,26900
22200,26500
23000,26800
22800,28800
23500,27800
23000,25300
22650,29600
23000,25700
22550,27700
23500,26600
22100,25700
22600,26500
23400,25700
23800,26600
22850,26500
23800,29700
23400,29800
22600,27800
22900,26300
22750,26500
23150,25700
22700,26500
23050,26500
22600,26900
22400,25800
22100,25500
23800,26800
22600,27300
23400,30800
22800,26600
22200,26600
23500,26500
23750,27300
22500,25600
23100,27400
22500,26500
22850,25700
23350,26700
23000,27900
23000,25500
23000,27400
22900,25600
23300,26700
22700,25700
23100,26100
22200,28100
22200,25800
23350,28800
23100,29000
23500,25200
23000,29100
22300,26700
23200,27400
24600,26600
24500,26500
22800,25200
22600,27700
22800,27400
23500,25200
23700,25400
22700,29600
23600,28000
23100,25200
23400,26600
22900,27200
23200,26000
22500,26800
22600,28800
22600,28000
22900,27300
22800,26700
22600,26900
23000,25700
23100,25500
22300,28100
23050,26600
22750,26600
22900,25600
23100,26000
23600,26700
22550,27700
22800,25700
23350,28600
22400,26700
22500,27900
22600,25400
23200,27300
23100,26500
23600,29500
22600,27800
23100,31800
23000,25200
22700,26700
22700,27800
22200,26500
22000,26500
22900,28000
22100,25000
23500,27900
23000,24200
23200,26700
23800,29700
23100,28200
23400,25400
23300,27700
23500,27200
22600,25800
22300,27500
22200,25400
22700,27800
23650,26500
23000,26900
22650,27400
22650,28100
22200,25100
24300,27300
22600,29600
23200,26300
22950,27400
23100,26600
23000,28100
22900,27400
23400,27300
24300,27500
22600,26500
22850,28300
23100,26700
23000,26600
23200,28300
23600,27800
22950,26700
22700,26800
23500,25700
22300,27900
23000,25800
23300,25300
23900,26500
22600,27300
22950,24800
22950,26500
23600,28300
23300,26900
22700,27400
23500,26500
22300,25200
23000,27300
22600,25200
23200,25700
22600,25200
23500,27800
22900,25300
22800,24700
23400,25500
22400,26500
23300,26500
23300,29600
22300,26500
23000,26300
22600,27300
22900,28500
24000,27300
23100,26600
22700,26800
23000,27400
23200,26700
23000,25700
22550,26600
22950,26900
23100,25800
23000,29100
22500,26000
23900,26000
23700,25700
23000,28000
23500,25700
23700,25500
22100,26500
23100,25500
23600,26500
22300,28300
22900,26500
23850,25400
23000,26500
23100,28100
23750,29600
22900,25500
23450,26500
22500,25700
22800,25400
22950,24600
23450,29000
23000,26100
23500,28000
22100,28100
22600,26800
22950,30800
23000,25700
23650,27400
23100,26500
23600,24000
23000,27800
22600,24600
22700,26100
22600,25700
23100,26800
23650,26600
23100,26300
23100,26700
23300,25500
23400,27500
23200,26300
22900,25400
22700,27400
23350,26000
23800,26600
22600,27300
23150,25700
23350,27800
22700,27900
23450,27400
22500,27800
22900,27800
24100,25300
23400,29300
23500,27400
22800,25700
23000,26700
23100,29000
22900,25200
23400,27300
22200,26500
23800,27200
23500,25700
22950,25500
23500,26500
23100,27400
23250,24800
22600,25100
22800,27400
23300,26700
22100,27300
22100,26600
22700,26600
23300,27900
22800,26500
23700,27900
22250,28000
23200,27300
23000,29600
23600,25200
22200,25800
22800,26500
22850,24800
23000,28300
23550,25700
23500,27800
23100,25700
23100,26700
23700,28100
23500,25700
22800,28800
23600,25800
23200,26900
23700,26500
23200,26500
22950,27400
22600,26500
23700,27500
23000,28600
22600,27300
23450,29600
22300,26600
22100,25700
22700,25300
22550,26500
23000,26600
23100,26900
22900,25500
23400,25000
23200,25700
23300,25400
23500,28000
23500,25700
23350,27900
22750,26300
23100,26500
22900,28800
22600,27400
23050,28000
23500,29300
22900,27500
21950,27800
23700,27500
23100,27800
22550,26600
22600,27800
23100,26600
22900,28000
23000,29500
23000,27300
23500,25500
22100,27500
22600,26500
23600,27900
23100,27300
22600,29800
23800,25400
23000,26500
22600,26900
23200,26100
22850,29700
22400,28100
23000,27200
23200,27800
23500,25800
23700,26500
22700,29500
22900,27200
23000,28000
23600,27400
22600,26700
24200,28200
23000,26600
22350,27900
23100,28500
22600,26500
23100,24800
22950,25300
22400,27200
22900,27700
22400,26800
23200,26800
22900,25700
22300,26600
23300,28000
22800,25400
23750,26600
22600,26900
22900,27900
22600,28000
22850,27200
23100,27500
22400,27900
23500,27900
22000,25700
22700,28000
22850,29100
22900,26800
22600,28000
22500,27300
23500,27300
22900,25700
23000,28100
21750,28500
23100,26500
23400,26300
23550,28100
22800,29300
22650,27900
23300,26100
23600,25200
23000,26500
22900,27300
22800,25200
22850,26500
22700,24300
23200,25700
23450,26900
22850,28800
22300,26500
23500,27700
23050,30000
23200,27700
23400,27400
22200,25800
23300,27300
23500,26100
22700,26700
23300,26500
23300,27300
22900,26800
22650,27700
22700,26500
22600,27200
22900,26100
22600,28200
23300,26100
22950,25200
22900,25700
23850,25100
22600,25800
22600,28100
22700,27700
22300,26900
22700,25100
22400,25700
22700,25400
22200,26500
22950,27900
23000,25200
23800,25700
23800,24800
22900,29000
23450,26000
23900,26100
22700,28500
23150,27300
23000,25400
22600,28600
22800,27400
22600,26600
23450,26700
22900,26100
23200,27500
22600,28200
23350,27400
22600,25600
23050,29100
23400,25800
23200,26600
23150,25800
22200,26700
22300,25400
22700,28500
23500,28500
22700,26500
23500,26700
23200,26500
22700,25400
23100,25800
22900,27900
22950,25300
23300,29000
23500,25800
22050,28100
23400,27300
23400,25100
23100,27700
23100,25100
22350,25600
23000,25600
22900,27300
23350,25600
22450,26100
22300,26800
22700,28100
22600,27900
23150,27800
23600,26700
23200,27800
23800,27900
22900,25700
22600,27500
23000,27300
23500,25800
23200,27700
23800,26900
22800,28500
23900,26900
24000,24800
22500,25700
22100,27300
23500,27200
23500,26600
23500,29600
23700,27700
23700,28000
22600,27300
22600,25800
23300,29100
22900,25600
23800,27800
22900,26800
23500,28000
23300,28000
23200,29000
22650,27800
23500,27900
22700,25200
23100,27400
22300,27500
23000,25700
23000,26700
23000,26100
23050,24200
23500,29100
23350,27400
22700,26000
22700,28000
23200,27200
22600,26500
22400,27400
23800,26700
22600,29800
23150,26600
22600,27400
22900,26700
22600,26700
23000,26600
22300,26800
23500,26600
23400,25800
23250,29300
22900,27300
23500,26500
23400,27400
23200,26900
22600,27200
23000,25200
23600,27500
23350,27200
23200,26500
22800,27700
22750,25700
23600,28000
22000,27400
22900,27400
22600,27300
22600,25400
22100,25700
22300,25100
23000,28600
23100,26500
22600,26800
22600,26600
23000,27700
23300,27300
22600,26500
23400,27900
23750,23800
23700,27700
23300,25700
23800,26500
22200,25400
22600,26600
22900,26600
23000,26500
23100,26700
23100,27700
23100,25400
22900,28200
24000,26500
23100,29600
22800,26000
23300,26500
22850,27900
23200,27200
23100,29500
23000,26000
22900,26700
22300,26500
22800,25700
23000,26500
23600,27500
24150,25700
22600,27300
22700,25100
22500,26000
23200,27400
23700,27200
23150,25200
23600,25700
23000,27300
22600,27300
22300,27900
23500,26300
23100,25500
22700,25500
23000,26500
23200,25300
23000,27700
22700,27800
22400,27800
22300,27900
22600,26600
22300,27300
23150,26700
22500,28800
22900,27200
22800,27400
23000,25700
23850,25700
22600,26600
24200,28500
22250,28100
22300,26100
22600,27900
22500,27900
23450,26600
22600,27200
23200,27800
23000,26700
23500,26500
23400,25600
23500,26600
23400,26300
23500,26100
22600,27200
23050,26800
23100,25500
23800,26800
22050,26600
22450,27500
22750,29500
23300,25300
22200,25100
22700,25100
23750,27800
23400,26900
22700,27800
22700,25400
23000,27200
23000,26600
23200,25800
23400,26000
23100,26500
23500,26600
23100,29000
23500,27300
22700,26100
23100,26600
22900,26800
22500,29100
23000,26500
23000,27400
23100,27300
23050,28600
23350,28000
23400,25600
22700,27500
22950,26800
22900,28000
22300,27300
22300,29300
22300,27800
22700,26500
21900,25800
23000,25100
23250,26700
23000,27500
22150,27700
22600,25400
22550,29600
22600,25700
23100,26000
21800,26800
23100,26600
23800,29300
23000,26500
22000,27400
23700,29300
22500,25400
23500,28300
22200,27800
22700,29600
23450,27500
22900,27900
23600,26100
22600,28000
22200,27400
22700,29300
23900,25300
22450,27900
22900,26500
22900,24700
23300,27200
23100,26700
22600,27400
23100,26900
22600,24300
23300,27200
22600,24800
23500,27200
23100,28000
23100,27300
23000,26700
22600,27900
23000,26100
23000,25200
22600,28500
22450,25700
22600,26500
24100,27400
23000,26300
22700,27800
22450,29500
23650,27400
22950,27200
21850,28500
23000,26500
23450,26500
22800,26600
23050,27200
22600,26800
23500,27800
23500,28300
23100,26000
22600,26700
23100,25700
23700,25700
23000,25600
22750,25500
23000,28100
22900,25700
23400,29600
23400,26800
23100,26500
22900,26500
23500,26600
23700,25700
22500,27400
22800,25300
22000,27700
23000,28500
23200,26500
23200,27800
23900,28800
23600,25800
22700,26600
22600,26500
22900,27300
23300,25200
22800,28000
22700,27700
22700,28200
23300,29300
22500,25100
23700,24800
23500,26700
23050,25300
22200,25100
22600,25600
21700,26900
23000,26500
22800,25800
23500,25500
22900,26300
23250,26600
23600,26600
23550,24800
22600,27200
23400,28500
22650,26000
23200,28000
23400,26500
23200,27800
23650,28200
23000,26100
23650,26800
22800,26000
22700,25300
23900,25200
23800,25300
23800,28800
22600,25700
23550,27200
23250,27700
22850,28100
22950,28500
23100,25400
23000,28500
22600,25700
23400,27300
22200,26500
22600,29800
22700,27500
22700,27500
23750,25100
23100,25700
22900,26700
23050,26000
22900,25700
23200,28200
22600,24700
23100,26000
23600,25700
22900,25400
23000,27400
23400,25400
23500,25200
24200,26500
22650,25300
22400,28800
23300,25700
22900,25200
23400,25700
23600,26600
22700,27700
22700,28000
23500,25000
23100,26500
22700,26100
22600,28500
22700,27800
22900,26300
23800,27200
23300,27200
23500,27200
23800,25600
22450,25400
23000,28500
23100,28300
23800,26600
23000,28500
22700,23600
22050,29600
22850,24200
23000,27500
22500,26300
22800,29500
22900,25200
23000,26100
22750,25300
22200,27800
22500,27300
23400,26500
23000,29500
22400,27800
23300,26500
22600,29600
23300,27300
22750,26000
23100,27300
22150,27300
22700,26000
22700,25100
23000,25400
23000,25700
22700,26500
23350,25500
23450,25700
23100,27500
22850,25100
23200,26900
22650,25300
23100,26000
22600,27200
23000,27800
22950,29100
23000,25300
23450,26600
22700,28000
23250,26500
23400,25500
23000,25300
22600,26300
23400,25800
22600,25700
22300,26500
22900,28600
22750,26300
23400,26500
22700,27300
23650,27400
22300,26700
23100,26500
22900,27300
23100,27400
23300,28300
22900,29800
23400,24200
22900,27700
23300,28200
22850,25700
22650,25600
23000,29700
23500,26300
23300,28200
22200,29300
23550,25300
22050,26500
23050,27200
22600,25700
22900,26600
22350,27800
22300,26800
22900,27800
22900,27900
22900,26800
22900,26100
22200,27400
22700,26300
23200,25100
23100,29800
23500,28000
23200,26300
22300,28500
23000,26100
22900,25500
22100,28200
22400,27800
22600,26500
22600,28000
23500,29300
22600,28000
22450,28200
22850,27700
23800,27500
23500,26700
23600,27800
23000,29500
22900,27500
22850,26300
23400,27400
23250,24900
23300,25300
23250,29500
23950,26500
23400,25700
22600,28200
22500,26600
23300,26700
23350,27900
22900,27800
23350,27700
24300,28300
22550,29700
22600,25000
22700,26500
23400,26500
23500,26300
23050,27300
23200,26500
22350,26600
22800,27400
23500,29800
23500,26600
22700,27900
22300,28100
23000,26500
22900,27400
23600,26500
22900,26600
22850,28300
23750,28600
22700,27400
23100,28100
22700,28500
22200,25700
22700,25500
23400,26700
23150,28800
23000,25700
24000,29700
22500,27500
23500,26600
23100,26800
22900,26500
23250,26600
22500,27300
22900,27800
23000,25800
22600,28100
23200,26900
23150,27300
23100,26700
23200,26600
23100,28500
22600,24800
22700,26800
23000,25000
23500,27700
23500,26100
22600,27300
22700,26500
23300,27800
22900,26300
23200,28000
23000,25700
23500,26900
22850,26900
23250,27300
22700,25300
22600,26300
21850,25400
22600,27900
22600,28100
23100,27200
23250,25700
23100,26500
22350,27200
23100,23800
23600,25300
23500,24800
23800,27800
22700,26500
22600,25500
23100,26700
23000,26100
23550,26800
22600,27900
22900,26600
22500,24300
22800,27800
21750,27300
23600,24900
23350,26600
22600,25700
23600,28300
23200,26000
22300,28100
22900,27900
23150,27300
22900,25400
23000,27200
24200,24800
23000,26800
23500,25500
23000,27200
23500,29300
23000,25300
23100,27800
22600,27900
22850,26100
22000,26600
23400,26500
23400,27200
22900,27400
22600,27800
22600,27700
22800,25600
22300,26500
23700,26500
22900,26700
22600,27400
22900,27300
23600,26500
23100,24600
22600,26500
23400,26500
23750,26500
22600,28100
23100,26600
22600,28300
24200,27800
22950,26300
22300,25700
22900,26000
23250,27900
23800,27400
23800,28300
24500,27800
22600,28000
23500,25400
22300,27300
23100,26500
23100,25700
23600,25400
23000,26900
22400,25000
22700,26600
23000,29000
23100,25100
22900,27400
22700,26100
23200,25700
22750,27200
22900,25700
22050,27300
22600,27200
22700,25400
23100,27400
22700,28000
22700,26800
23200,26500
23150,27900
23000,28600
23300,26600
23700,26000
22700,27500
23700,26500
23500,28000
22800,27400
23200,26800
23100,27400
22250,26500
22850,27300
23000,28000
23500,26500
22550,26700
23700,25300
23600,28000
23850,27700
23800,26500
23500,27800
23450,26700
23200,25300
22800,26500
22900,25200
22900,25600
23000,26000
22900,27900
23400,26500
23000,25800
22800,29300
23400,26500
22100,27200
23200,24000
23400,28300
23500,26500
23400,28500
23500,28500
22600,26600
23800,27900
23300,26100
24700,26900
22900,27400
22800,26000
22650,27700
23100,27800
22300,25700
23400,25100
22700,28000
23150,25200
22500,29000
22700,24300
23000,26100
22600,27900
22800,26100
23300,27300
22850,25300
22400,28800
23100,27500
23000,27400
21800,25700
22900,26500
22100,28200
23200,25700
22600,25800
23100,24300
23000,28000
22700,27800
23600,27300
23000,25600
23800,26500
23400,25400
23250,26600
23150,27700
23300,25700
22900,25800
22650,28000
22950,27200
22900,26900
22750,26900
23350,26900
22000,23400
22000,27700
23100,27300
23000,27900
23400,28500
22900,27400
23300,25700
23200,26600
22450,27500
23100,25300
22150,25100
23050,28500
23200,27300
23050,26900
23100,27500
23400,24200
23050,24300
22100,26800
23700,24800
23500,25300
23000,26500
23500,27200
23800,25300
23800,29300
23200,27700
23100,27700
22600,27800
22900,26500
23150,25700
22000,28100
22800,27800
23000,26500
23500,26600
22900,26600
22650,25700
22400,26600
23100,27400
22800,28000
24100,25600
23400,25200
22700,26900
23300,26100
23000,30100
22600,28500
22000,25700
23000,27900
23000,25800
23300,28000
23150,25700
22900,26100
23100,27900
23200,25000
22600,29600
22600,26600
22900,30000
22800,27500
22950,28000
22100,26600
22900,28000
23800,26600
23200,24700
22600,25800
22850,29100
22900,27700
22950,26500
22200,26000
22900,27400
22900,26000
23700,25200
23200,26900
22600,28000
23150,29100
22250,25100
23500,27300
22700,28600
22950,29100
22550,26500
22800,29800
23200,25600
22650,26800
22600,27400
22600,27300
22600,27900
22900,26600
22900,27900
22600,29300
23100,25300
22700,28200
23000,26700
22700,26800
23050,27300
22700,26800
22900,25700
23300,25800
23000,26100
23100,25700
23400,25700
23500,27300
24600,28200
23100,25700
22600,25800
22300,25400
22300,25200
22300,28600
22300,27400
23000,25800
23200,25100
23200,28500
22600,28200
22650,29300
23400,26500
22950,27500
22750,29100
22700,26500
23100,25100
22200,26700
23050,25300
23000,27400
23500,26600
23300,27200
22650,25700
24300,28000
23000,27900
22300,30500
23000,25700
22600,26700
22900,27300
22100,26100
23600,26800
23300,27500
22600,28000
22900,24300
23200,27300
22700,26300
22850,28600
22350,27200
23200,25300
23200,26700
23400,26900
21700,26700
22700,26700
23100,26600
22200,24800
22000,26100
22100,28300
23000,26600
23250,27900
23000,25300
22800,27800
23000,25400
23800,24600
23000,27300
23300,28300
22600,26000
23250,25400
22100,27900
23500,27800
22700,26800
